source,target
76542554,289865953
76542554,296671171
76542554,303989322
76542554,318131227
76542554,321600086
76542554,332409757
76542554,343875708
76542554,353215612
76542554,358031907
76542554,413732845
76542554,433781236
76542554,470920388
76542554,540077570
76542554,546268226
76542554,573199045
78846991,136004593
78846991,248826936
78846991,172224066
78846991,1020661
78846991,1318321
78846991,2837405
78846991,2867538
78846991,3725371
78846991,4062847
78846991,4917778
78846991,6138270
78846991,8226773
78846991,8948721
78846991,9249758
78846991,10234150
78846991,11209094
78846991,13277184
78846991,13312975
78846991,13408716
78846991,14823262
78846991,16411314
78846991,18354356
78846991,19106361
78846991,19212497
78846991,20578019
78846991,22463295
78846991,23020644
78846991,24465456
78846991,30693560
78846991,30764138
78846991,31484608
78846991,41209562
78846991,46411337
78846991,51524038
78846991,58516079
78846991,59515806
78846991,60095072
78846991,62431527
78846991,75717287
78846991,83639150
78846991,87761764
78846991,102280024
78846991,103545417
78846991,108446299
78846991,127059914
78846991,132004889
78846991,135363694
78846991,136131000
78846991,139711346
78846991,150842140
78846991,151827886
78846991,152798860
78846991,154050957
78846991,173983466
78846991,177265480
78846991,181560553
78846991,185410191
78846991,187917459
78846991,191254702
78846991,191358726
78846991,192595097
78846991,198564421
78846991,207210241
78846991,207227130
78846991,214253129
78846991,216703293
78846991,220523027
78846991,230574512
78846991,231534722
78846991,243317609
78846991,249050951
78846991,249274064
78846991,265895359
78846991,266538073
78846991,280159295
78846991,306899206
78846991,369849883
78846991,383387407
78846991,407518333
78846991,472241312
78846991,472326037
78846991,559696660
78846991,559878118
78846991,743094889
87761764,248826936
87761764,150820042
87761764,163404178
87761764,207227130
87761764,323156269
87761764,202038842
87761764,186389708
87761764,472326037
87761764,253647021
87761764,162775378
99780725,282568
99780725,3162510
99780725,3324052
99780725,3412279
99780725,3975125
99780725,4525492
99780725,4942963
99780725,5832330
99780725,7321174
99780725,7793356
99780725,8067975
99780725,8469379
99780725,8844000
99780725,10305143
99780725,12795312
99780725,15301809
99780725,15727039
99780725,17231936
99780725,17280854
99780725,17662357
99780725,17756254
99780725,19139106
99780725,19294329
99780725,20365208
99780725,20951779
99780725,21930910
99780725,23088923
99780725,23442005
99780725,29553073
99780725,30690388
99780725,31450627
99780725,32372789
99780725,36166967
99780725,38927772
99780725,51730671
99780725,51790470
99780725,57582332
99780725,59316375
99780725,62425696
99780725,63450359
99780725,63464548
99780725,65582218
99780725,67649784
99780725,68254658
99780725,68263661
99780725,71378225
99780725,73943050
99780725,86572479
99780725,91424646
99780725,93504633
99780725,95120462
99780725,104928065
99780725,110169813
99780725,116686316
99780725,124346922
99780725,133715951
99780725,139381999
99780725,144907392
99780725,145541267
99780725,161358435
99780725,161379712
99780725,161953638
99780725,172949858
99780725,189439121
99780725,189507187
99780725,192892190
99780725,201530940
99780725,208892841
99780725,224479297
99780725,227480025
99780725,228823658
99780725,234719464
99780725,235376266
99780725,251736469
99780725,255533461
99780725,284787863
99780725,302887583
99780725,306273799
99780725,314599582
99780725,334545232
99780725,365242987
99780725,372620633
99780725,374892725
99780725,397520730
99780725,440512370
99780725,453107759
99780725,470962483
99780725,477363619
99780725,490521112
99780725,512768680
99780725,513178992
99780725,520056922
99780725,535355543
99780725,542704488
99780725,550585505
99780725,562605333
99780725,612766811
99780725,616372231
99780725,637403858
99780725,650849189
99780725,708811726
99780725,710656377
99780725,764457432
102615360,38905281
102615360,38863491
102615360,376487001
102615360,80599063
102615360,71871920
102615360,97003391
102615360,186398545
102615360,225706479
120706588,248826936
120706588,150842140
120706588,172353
120706588,108194592
120706588,136131000
120706588,149087737
120706588,151050548
120706588,158869804
120706588,160592698
120706588,162830965
120706588,173304391
120706588,185489357
120706588,188277937
120706588,192633937
120706588,199100343
120706588,200765979
120706588,207227130
120706588,209053019
120706588,223990687
120706588,228797008
120706588,228837325
120706588,233076553
120706588,236782937
120706588,249050951
120706588,249274064
120706588,249456876
120706588,251839907
120706588,252408535
120706588,265920440
120706588,266326856
120706588,269217129
120706588,271834589
120706588,279896996
120706588,280505151
120706588,292232208
120706588,307590378
120706588,313527186
120706588,321371012
120706588,353446098
120706588,445793473
120706588,454095327
120706588,466595051
120706588,473651387
120706588,521629311
120706588,547344280
120706588,568655045
120706588,580190770
121198199,198149
121198199,9604762
121198199,21407595
121198199,24435047
121198199,28515733
121198199,31022036
121198199,44475457
121198199,49068129
121198199,59148594
121198199,59438749
121198199,61111101
121198199,65431680
121198199,68598666
121198199,71597544
121198199,73234759
121198199,75727586
121198199,93691646
121198199,94351375
121198199,99687556
121198199,102457791
121198199,110954445
121198199,112438651
121198199,119046345
121198199,119254264
121198199,120807024
121198199,131922441
121198199,136114405
121198199,139943233
121198199,140273965
121198199,143005422
121198199,146335391
121198199,146610346
121198199,149216400
121198199,150869920
121198199,151061526
121198199,151826206
121198199,153389871
121198199,153422119
121198199,154423035
121198199,155840329
121198199,157563965
121198199,157572542
121198199,158541000
121198199,159360284
121198199,159967870
121198199,160613063
121198199,163577360
121198199,173783369
121198199,175513870
121198199,178932470
121198199,182894260
121198199,184859786
121198199,190816873
121198199,194104476
121198199,195403193
121198199,196536376
121198199,198968034
121198199,200978806
121198199,203000999
121198199,206038535
121198199,212855493
121198199,216140415
121198199,222345478
121198199,222378295
121198199,224015548
121198199,225077254
121198199,229433360
121198199,233463382
121198199,236782937
121198199,241955248
121198199,245442842
121198199,248048924
121198199,255422310
121198199,259839381
121198199,267060555
121198199,267250061
121198199,269351481
121198199,270481541
121198199,282125348
121198199,282529881
121198199,285872858
121198199,289709789
121198199,292419463
121198199,299998888
121198199,300281641
121198199,304720334
121198199,309115087
121198199,315009369
121198199,316140727
121198199,316726817
121198199,338236148
121198199,340450570
121198199,354803503
121198199,363248987
121198199,368293080
121198199,369520645
121198199,380769376
121198199,383751907
121198199,387107931
121198199,390013516
121198199,400039674
121198199,403612927
121198199,416684135
121198199,474923353
121198199,481476528
121198199,559696660
121198199,620994132
121198199,624340449
121198199,647503971
126342272,8926401
126342272,9758987
126342272,25614032
126342272,26946114
126342272,33202154
126342272,36532218
126342272,39582981
126342272,44701477
126342272,45466092
126342272,52438762
126342272,61926619
126342272,69168713
126342272,78107371
126342272,81607849
126342272,85295819
126342272,87443900
126342272,99369941
126342272,100760389
126342272,103140799
126342272,124916346
126342272,134969970
126342272,141831615
126342272,143975175
126342272,145351047
126342272,148145621
126342272,150633964
126342272,151368221
126342272,157289616
126342272,157360653
126342272,162289861
126342272,172149013
126342272,179566393
126342272,180461524
126342272,184635521
126342272,196070335
126342272,203913528
126342272,213312777
126342272,225333822
126342272,226051964
126342272,228503161
126342272,228783802
126342272,238473546
126342272,260757757
126342272,263133997
126342272,290324237
126342272,291146947
126342272,294467349
126342272,296038889
126342272,331591152
126342272,336639708
126342272,341504027
126342272,373630749
126342272,382822116
126342272,415365356
126342272,433333757
126342272,439735111
126342272,448586195
126342272,461279946
126342272,489032431
126342272,496338781
126342272,499523585
126342272,512910767
126342272,529654491
126342272,536213207
126342272,557300835
126342272,589647129
126342272,644155617
126342272,184166593
126342272,408937491
127059914,172224066
127059914,248826936
127059914,4810578
127059914,5590725
127059914,5848009
127059914,14878439
127059914,18355657
127059914,18733740
127059914,27011666
127059914,27777065
127059914,38905281
127059914,39403624
127059914,48067360
127059914,49757272
127059914,61108118
127059914,73922585
127059914,82027026
127059914,82607967
127059914,82749439
127059914,92534144
127059914,93710960
127059914,94856587
127059914,95061792
127059914,108210307
127059914,108800656
127059914,111077224
127059914,111467395
127059914,113674653
127059914,117224959
127059914,119113241
127059914,125698628
127059914,131821792
127059914,132793114
127059914,133602752
127059914,133609647
127059914,135869931
127059914,139711346
127059914,142128708
127059914,143926578
127059914,144785603
127059914,147334910
127059914,147354740
127059914,148157146
127059914,148387938
127059914,148906414
127059914,149515180
127059914,150650454
127059914,151850454
127059914,152289023
127059914,152922522
127059914,153362576
127059914,154572017
127059914,155104179
127059914,155773608
127059914,160457905
127059914,161059944
127059914,165844785
127059914,166138454
127059914,167188910
127059914,167449540
127059914,167541901
127059914,168130458
127059914,173145725
127059914,174796153
127059914,175391563
127059914,176545474
127059914,177408324
127059914,180454681
127059914,181880330
127059914,184072713
127059914,184080373
127059914,186220310
127059914,187343601
127059914,192398642
127059914,194752141
127059914,195655439
127059914,195699280
127059914,196062723
127059914,196355989
127059914,196364613
127059914,196656674
127059914,196764100
127059914,197819246
127059914,198228357
127059914,198564421
127059914,198791738
127059914,198869522
127059914,200480097
127059914,200737480
127059914,206038535
127059914,207227130
127059914,210433257
127059914,212540437
127059914,217234119
127059914,220405048
127059914,220523027
127059914,221926452
127059914,222456233
127059914,228486895
127059914,228966237
127059914,229032122
127059914,229679969
127059914,230214453
127059914,231278265
127059914,231307054
127059914,232233475
127059914,233654554
127059914,236166999
127059914,237141025
127059914,239408923
127059914,240681072
127059914,242518373
127059914,246166089
127059914,246546320
127059914,247182768
127059914,249274064
127059914,250432492
127059914,251500432
127059914,252189419
127059914,253151926
127059914,254248058
127059914,255543462
127059914,255600521
127059914,274738663
127059914,278873359
127059914,280640545
127059914,288906380
127059914,294378809
127059914,307029395
127059914,312675112
127059914,319336951
127059914,322640106
127059914,326210361
127059914,329270188
127059914,332066040
127059914,354803503
127059914,355632346
127059914,355638649
127059914,366943610
127059914,368071462
127059914,372401358
127059914,372673116
127059914,374746493
127059914,380675805
127059914,384224414
127059914,398328305
127059914,398971280
127059914,400039674
127059914,401159158
127059914,418329140
127059914,430405984
127059914,436482920
127059914,447084663
127059914,466903914
127059914,473349853
127059914,490060182
127059914,494549680
127059914,512002474
127059914,544993438
127059914,555532350
127059914,558162043
127059914,559800565
127059914,559878118
127059914,612477153
127059914,673955592
127880370,316811286
127880370,347736287
127880370,398298150
134429679,18684150
134429679,27445066
134429679,39621271
134429679,44805875
134429679,57599122
134429679,61077940
134429679,62450331
134429679,73635831
134429679,92737436
134429679,97324705
134429679,118627194
134429679,121036627
134429679,123300445
134429679,124223456
134429679,124694696
134429679,126096858
134429679,133327022
134429679,133767059
134429679,135696384
134429679,136707980
134429679,136824641
134429679,138796605
134429679,141158533
134429679,142961195
134429679,151384347
134429679,154505849
134429679,155250317
134429679,156166207
134429679,156403634
134429679,157528637
134429679,159011087
134429679,159321827
134429679,161293438
134429679,162321833
134429679,163310745
134429679,165083719
134429679,165270799
134429679,170062089
134429679,172200737
134429679,174706144
134429679,176829566
134429679,177499557
134429679,180148829
134429679,180313864
134429679,181367253
134429679,182007245
134429679,182008396
